source_url,source_sheet,source_row,sandbox_version,lookup,sort,weapon_family,ammo_code,ammo_label,archetype,note,body_damage,crit_damage,rpm,shot_delay,burst_delay,sub_burst_delay,charge_ms,shots_per_burst,shots_per_sub,crit_shots,body_shots,optimal_kill,optimal_shots,optimal_ttk_ms,body_ttk_ms,body_forgiveness_count,body_forgiveness_pct,reference_status,verification_policy
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,66,D2 Renegades: 9.5.0.5,Sidearm_p_Final Warning,1120128,Sidearm,p,Primary,Final Warning,All At Once (Hip-fire) / String Theory / (< probs set crit% to 0...),25.191574,40.257124,450,4,0,0,0,1,1,6,10,4h1b,5,533,1200,1,0.2,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,67,D2 Renegades: 9.5.0.5,Sidearm_p_Trespasser,1120173,Sidearm,p,Primary,Trespasser,Unrepentant,20.009533,37.076487,635.294118,7,2,0,0,6,1,7,12,6h1b,7,567,1038.889,1,0.1429,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,68,D2 Renegades: 9.5.0.5,SMG_p_Adaptive,1130002,SMG,p,Primary,Adaptive,(Target Lock soon...),11.502522,19.0581,900,2,0,0,0,1,1,13,20,11h2b,13,800,1266.667,2,0.1538,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,69,D2 Renegades: 9.5.0.5,SMG_p_Aggressive,1130005,SMG,p,Primary,Aggressive,,13.615373,23.893645,720,2.5,0,0,0,1,1,10,17,10h0b,10,750,1333.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,70,D2 Renegades: 9.5.0.5,SMG_p_Aggressive Burst,1130006,SMG,p,Primary,Aggressive Burst,,15.020305,26.359162,600,6,2,0,0,4,1,9,16,9h0b,9,800,1500,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,71,D2 Renegades: 9.5.0.5,SMG_p_Balanced Heat,1130010,SMG,p,Primary,Balanced Heat,Overclocked Heatsink,10.598717,20.054434,900,2,0,0,0,1,1,12,22,11h1b,12,733,1400,1,0.0833,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,72,D2 Renegades: 9.5.0.5,SMG_p_Lightweight,1130041,SMG,p,Primary,Lightweight,,10.598717,20.054434,900,2,0,0,0,1,1,12,22,11h1b,12,733,1400,1,0.0833,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,73,D2 Renegades: 9.5.0.5,SMG_p_Precision,1130053,SMG,p,Primary,Precision,,16.703514,26.69287,600,3,0,0,0,1,1,9,14,8h1b,9,800,1300,1,0.1111,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,74,D2 Renegades: 9.5.0.5,SMG_p_Huckleberry,1130136,SMG,p,Primary,Huckleberry,Rampage x1,13.615373,23.893645,720,2.5,0,0,0,1,1,10,17,9h0b,9,667,1333.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,75,D2 Renegades: 9.5.0.5,SMG_p_Osteo Striga,1130151,SMG,p,Primary,Osteo Striga,Screaming Swarm / (no poison),18.50182,29.566634,600,3,0,0,0,1,1,8,13,8h0b,8,700,1200,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,76,D2 Renegades: 9.5.0.5,SMG_p_Risk Runner,1130157,SMG,p,Primary,Risk Runner,Arc Conductor,11.502522,19.0581,900,2,0,0,0,1,1,13,20,11h0b,11,667,1266.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,77,D2 Renegades: 9.5.0.5,SMG_p_Tarrabah,1130166,SMG,p,Primary,Tarrabah,Ravenous Beast,13.615373,23.893645,720,2.5,0,0,0,1,1,10,17,8b,8,583,1333.333,8,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,78,D2 Renegades: 9.5.0.5,Lodestar_p_Pulse,1150142,Trace,p,Primary,Lodestar,Phase Converter / (base),15.504593,28.729098,540,6,2,0,0,3,1,9,15,7h2b,9,800,1555.556,2,0.2222,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,79,D2 Renegades: 9.5.0.5,Auto_s_Choir of One,2010115,Auto,s,Special,Choir of One,,41.985957,75.327747,225,8,0,0,0,1,1,4,6,2h2b,4,800,1333.333,2,0.5,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,80,D2 Renegades: 9.5.0.5,Bow_s_Heirloom,2020133,Bow,s,Special,Heirloom,(fire modes soon),164.735535,172.363967,.,0,0,0,0,1,1,2,2,2b,2,0,0,2,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,81,D2 Renegades: 9.5.0.5,Fusion_s_Adaptive,2030002,Fusion,s,Special,Adaptive,(no MW bonus),46.294019,46.294019,667ms,15,0,2,667,1,7,5,5,5b,5,4668,4668,5,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,82,D2 Renegades: 9.5.0.5,Fusion_s_Aggressive,2030005,Fusion,s,Special,Aggressive,(no MW bonus),49.398743,49.398743,667ms,19,2,0,667,3,4,5,5,5b,5,1500,1500,5,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,83,D2 Renegades: 9.5.0.5,Fusion_s_High-Impact,2030034,Fusion,s,Special,High-Impact,(no MW bonus),79.215568,79.215568,967ms,15,0,2,967,1,5,3,3,3b,3,2934,2934,3,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,84,D2 Renegades: 9.5.0.5,Fusion_s_Precision,2030053,Fusion,s,Special,Precision,(no MW bonus),48.003922,48.003922,800ms,15,0,2,800,1,7,5,5,5b,5,5200,5200,5,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,85,D2 Renegades: 9.5.0.5,Fusion_s_Rapid Fire,2030054,Fusion,s,Special,Rapid Fire,(no MW bonus),33.974521,33.974521,533ms,15,0,2,533,1,9,7,7,7b,7,6198,6198,7,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,87,D2 Renegades: 9.5.0.5,Fusion_s_Delicate Tomb,2030119,Fusion,s,Special,Delicate Tomb,Traitor's Vessel / (base) / Liquid Coils,16.987261,16.987261,573ms,15,2,0,573,9,2,14,14,12b,12,1740,,12,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,88,D2 Renegades: 9.5.0.5,Fusion_s_Merciless,2030146,Fusion,s,Special,Merciless,,79.215568,79.215568,1000ms,15,0,2,1000,1,5,3,3,3b,3,3000,3000,3,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,89,D2 Renegades: 9.5.0.5,Fusion_s_Telesto,2030167,Fusion,s,Special,Telesto,,48.003922,48.003922,833ms,15,0,2,833,1,7,5,5,5b,5,5332,5332,5,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,91,D2 Renegades: 9.5.0.5,Glaive_s_Adaptive,2040002,Glaive,s,Special,Adaptive,(projectile),136.556269,136.556269,54.545455,33,0,0,0,1,1,2,2,2b,2,1100,1100,2,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,92,D2 Renegades: 9.5.0.5,Glaive_s_Aggressive,2040005,Glaive,s,Special,Aggressive,(projectile),147.520641,147.520641,45,40,0,0,0,1,1,2,2,2b,2,1333,1333,2,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,93,D2 Renegades: 9.5.0.5,Glaive_s_Melee,2040045,Glaive,s,Special,Melee,(Melee buffs only!),97.540359,97.540359,128.571429,14,0,0,0,1,1,3,3,3b,3,933,933,3,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,94,D2 Renegades: 9.5.0.5,Glaive_s_Rapid Fire,2040054,Glaive,s,Special,Rapid Fire,(projectile),120.851936,120.851936,81.818182,22,0,0,0,1,1,2,2,2b,2,733,733,2,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,95,D2 Renegades: 9.5.0.5,Grenade Launcher_s_Area Denial,2050009,Grenade Launcher,s,Special,Area Denial,(Pool only),20.009533,20.009533,240,7.5,0,0,0,1,1,12,12,12b,12,2750,2750,12,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,96,D2 Renegades: 9.5.0.5,Grenade Launcher_s_Micro-Missile,2050047,Grenade Launcher,s,Special,Micro-Missile,(100 BR),143.831717,143.831717,90,20,0,0,0,1,1,2,2,2b,2,667,667,2,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,100,D2 Renegades: 9.5.0.5,Hand Cannon_s_Dynamic Heat,2060023,Hand Cannon,s,Special,Dynamic Heat,,60.053462,90.080193,180,10,0,0,0,1,1,3,4,2h1b,3,667,1000,1,0.3333,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,101,D2 Renegades: 9.5.0.5,Hand Cannon_s_Eriana's Vow,2060124,Hand Cannon,s,Special,Eriana's Vow,First Glance,76.991691,162.220051,90,20,0,0,0,1,1,2,3,1h1b,2,667,1333.333,1,0.5,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,102,D2 Renegades: 9.5.0.5,Linear Fusion_s_Arbalest,2070108,Linear Fusion,s,Special,Arbalest,,132.069652,568.417423,533ms,31,0,0,533,1,1,1,2,1h0b,1,0,,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,103,D2 Renegades: 9.5.0.5,Linear Fusion_s_Euphony,2070125,Linear Fusion,s,Special,Euphony,(base),39.200428,134.89559,533ms,31,2,0,533,3,1,2,6,2h0b,2,67,,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,104,D2 Renegades: 9.5.0.5,Linear Fusion_s_Lorentz Driver,2070144,Linear Fusion,s,Special,Lorentz Driver,Langrangian Sight,132.069652,568.417423,533ms,31,0,0,533,1,1,1,2,1b,1,0,,1,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,105,D2 Renegades: 9.5.0.5,Pulse_s_Micro-Missile,2090047,Pulse,s,Special,Micro-Missile,(expl only atm),30.234323,30.234323,317.647059,9,4,0,0,3,1,8,8,8b,8,1267,1267,8,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,106,D2 Renegades: 9.5.0.5,Shotgun_s_Aggressive,2110005,Shotgun,s,Special,Aggressive,Aggressive Shotgun (on-kill),27.999019,31.018522,72.727273,24.75,0,0,0,1,12,8,9,2h6b,8,5775,6600,6,0.75,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,107,D2 Renegades: 9.5.0.5,Shotgun_s_Heavy Burst,2110032,Shotgun,s,Special,Heavy Burst,(base),107.057005,187.874548,72,19,0,6,0,1,2,2,3,1h1b,2,633,1666.667,1,0.5,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,108,D2 Renegades: 9.5.0.5,Shotgun_s_Lightweight,2110041,Shotgun,s,Special,Lightweight,(base),23.006003,25.487042,81.818182,22,0,0,0,1,12,10,10,10b,10,6600,6600,10,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,109,D2 Renegades: 9.5.0.5,Shotgun_s_Pinpoint Slug,2110052,Shotgun,s,Special,Pinpoint Slug,(base),170.09786,298.505067,64.285714,28,0,0,0,1,1,1,2,1h0b,1,0,933.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,110,D2 Renegades: 9.5.0.5,Shotgun_s_Precision,2110053,Shotgun,s,Special,Precision,Full Choke (Shotgun),23.006003,25.487042,64.285714,28,0,0,0,1,12,10,10,10b,10,8400,8400,10,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,111,D2 Renegades: 9.5.0.5,Shotgun_s_Rapid Fire,2110054,Shotgun,s,Special,Rapid Fire,(base),19.995002,22.151326,138.461538,13,0,0,0,1,12,11,12,5h6b,11,4333,4766.667,6,0.5455,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,112,D2 Renegades: 9.5.0.5,Shotgun_s_Rapid Fire Slug,2110055,Shotgun,s,Special,Rapid Fire Slug,(base),160.107824,280.973535,85.714286,21,0,0,0,1,1,1,2,1h0b,1,0,700,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,113,D2 Renegades: 9.5.0.5,Shotgun_s_Chaperone,2110114,Shotgun,s,Special,Chaperone,Roadborne,160.107824,280.973535,147.783251,12.18,0,0,0,1,1,1,2,1h0b,1,0,406,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,114,D2 Renegades: 9.5.0.5,Shotgun_s_Duality,2110122,Shotgun,s,Special,Duality,Compression Chamber / (base) / bleh i broke something,23.089467,25.579508,64.285714,28,0,0,0,1,1,9,10,1h0b,1,0,8400,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,115,D2 Renegades: 9.5.0.5,Shotgun_s_Lord of Wolves,2110143,Shotgun,s,Special,Lord of Wolves,Release the Wolves,22.483333,42.541992,865.384615,2.4,2,0,0,5,1,6,11,2h3b,5,267,693.333,3,0.6,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,116,D2 Renegades: 9.5.0.5,Shotgun_s_Slayer's Fang,2110159,Shotgun,s,Special,Slayer's Fang,Assault Mag / (no shrapnel yet) / Nightsworn Sight,170.09786,298.505067,71.428571,25.2,0,0,0,1,1,1,2,1h0b,1,0,840,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,117,D2 Renegades: 9.5.0.5,Sidearm_s_Micro-Missile,2120047,Sidearm,s,Special,Micro-Missile,,158.368187,0,100,18,0,0,0,1,1,,2,.,.,,600,,,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,118,D2 Renegades: 9.5.0.5,Sidearm_s_Buried Bloodline,2120113,Sidearm,s,Special,Buried Bloodline,Hungering Quarrel,42.296735,75.885318,100,18,0,0,0,1,2,4,6,2h2b,4,1800,3000,2,0.5,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,119,D2 Renegades: 9.5.0.5,Sidearm_s_Forerunner,2120129,Sidearm,s,Special,Forerunner,Full Stop,41.934592,77.702332,200,9,0,0,0,1,1,3,6,3h0b,3,600,1500,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,120,D2 Renegades: 9.5.0.5,Sniper_s_Adaptive,2140002,Sniper,s,Special,Adaptive,(base),125.062805,405.841063,90,20,0,0,0,1,1,1,2,1h0b,1,0,666.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,121,D2 Renegades: 9.5.0.5,Sniper_s_Aggressive,2140005,Sniper,s,Special,Aggressive,(base),141.89366,496.627808,72,25,0,0,0,1,1,1,2,1h0b,1,0,833.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,122,D2 Renegades: 9.5.0.5,Sniper_s_Dynamic Heat,2140023,Sniper,s,Special,Dynamic Heat,Overclocked Heatsink,113.107147,389.221654,138.461538,13,0,0,0,1,1,1,3,1h0b,1,0,866.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,123,D2 Renegades: 9.5.0.5,Sniper_s_Rapid Fire,2140054,Sniper,s,Special,Rapid Fire,(base),85.033518,292.615342,138.461538,13,0,0,0,1,1,1,3,1h0b,1,0,866.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,124,D2 Renegades: 9.5.0.5,Sniper_s_Borealis,2140112,Sniper,s,Special,Borealis,Ionic Return,141.89366,496.627808,72,25,0,0,0,1,1,1,2,1h0b,1,0,833.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,125,D2 Renegades: 9.5.0.5,Sniper_s_Ice Breaker,2140137,Sniper,s,Special,Ice Breaker,No Backpack,141.89366,496.627808,48.979592,36.75,0,0,0,1,1,1,2,1h0b,1,0,1225,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,126,D2 Renegades: 9.5.0.5,Sniper_s_Izanagi's Burden,2140138,Sniper,s,Special,Izanagi's Burden,,125.062805,405.841063,90,20,0,0,0,1,1,1,2,1h0b,1,0,666.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,127,D2 Renegades: 9.5.0.5,Sniper_s_New Land Beyond,2140150,Sniper,s,Special,New Land Beyond,,155.121764,427.345251,72,25,0,0,0,1,1,1,2,1h0b,1,0,833.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,128,D2 Renegades: 9.5.0.5,Trace_s_Adaptive,2150002,Trace,s,Special,Adaptive,,15.006451,20.155723,900,2,0,0,0,1,1,12,16,10h2b,12,733,1000,2,0.1667,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,129,D2 Renegades: 9.5.0.5,Trace_s_Ager's Sceptre,2150104,Trace,s,Special,Ager's Sceptre,Will Given Form,15.006451,20.155723,900,2,0,0,0,1,1,12,16,5h2b,7,400,1000,2,0.2857,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
